port,port_lat,port_lon,port_state,mandi,mandi_lat,mandi_lon,mandi_state,fish_type,fish_size,mandi_price_inr_per_kg,distance_km,transport_cost_inr_per_kg,net_price_inr_per_kg
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Mackerel,Medium,119.0,16.56,41.39,77.61
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Mackerel,Large,196.8,16.56,41.39,155.41
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Small,133.2,16.56,41.39,91.81
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Medium,121.0,16.56,41.39,79.61
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Large,72.0,16.56,41.39,30.61
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Small,306.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Medium,246.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Large,408.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Small,418.5,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Medium,582.0,219.86,549.66,32.34
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Large,729.6,219.86,549.66,179.94
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Small,727.2,219.86,549.66,177.54
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Medium,647.0,219.86,549.66,97.34
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Large,703.2,219.86,549.66,153.54
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Small,510.3,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Medium,414.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Large,568.8,219.86,549.66,19.14
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Small,126.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Medium,148.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Large,248.4,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Small,81.9,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Medium,147.0,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Large,133.2,219.86,549.66,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Tuna,Small,298.8,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Tuna,Medium,281.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Tuna,Large,325.2,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Pomfret,Small,555.3,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Pomfret,Medium,644.0,248.28,620.7,23.3
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Pomfret,Large,882.0,248.28,620.7,261.3
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Seer Fish,Small,752.4,248.28,620.7,131.7
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Seer Fish,Medium,562.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Seer Fish,Large,660.0,248.28,620.7,39.3
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Prawn,Small,325.8,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Prawn,Medium,330.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Prawn,Large,523.2,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Mackerel,Small,181.8,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Mackerel,Medium,91.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Mackerel,Large,262.8,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Sardine,Small,101.7,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Sardine,Medium,146.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Surat Fish Market,21.1702,72.8311,Gujarat,Sardine,Large,72.0,248.28,620.7,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Tuna,Small,329.4,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Tuna,Medium,345.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Tuna,Large,418.8,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Pomfret,Small,361.8,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Pomfret,Medium,521.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Pomfret,Large,680.4,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Seer Fish,Small,548.1,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Seer Fish,Medium,647.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Seer Fish,Large,835.2,324.67,811.68,23.52
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Prawn,Small,515.7,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Prawn,Medium,452.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Prawn,Large,519.6,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Mackerel,Small,190.8,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Mackerel,Medium,127.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Mackerel,Large,135.6,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Sardine,Small,115.2,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Sardine,Medium,129.0,324.67,811.68,0.0
Nhava Sheva (JNPT),18.9398,72.9425,Maharashtra,Bhavnagar Fish Market,21.764,72.1519,Gujarat,Sardine,Large,174.0,324.67,811.68,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Small,322.2,0.43,1.08,321.12
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Medium,363.0,0.43,1.08,361.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Tuna,Large,379.2,0.43,1.08,378.12
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Small,495.0,0.43,1.08,493.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Medium,473.0,0.43,1.08,471.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Pomfret,Large,643.2,0.43,1.08,642.12
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Small,697.5,0.43,1.08,696.42
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Medium,798.0,0.43,1.08,796.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Seer Fish,Large,849.6,0.43,1.08,848.52
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Small,357.3,0.43,1.08,356.22
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Medium,501.0,0.43,1.08,499.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Prawn,Large,714.0,0.43,1.08,712.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Small,166.5,0.43,1.08,165.42
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Medium,141.0,0.43,1.08,139.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Mackerel,Large,260.4,0.43,1.08,259.32
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Small,88.2,0.43,1.08,87.12
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Medium,141.0,0.43,1.08,139.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Ratnagiri Fish Market,16.994,73.312,Maharashtra,Sardine,Large,72.0,0.43,1.08,70.92
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Small,207.0,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Medium,370.0,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Large,453.6,174.74,436.86,16.74
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Small,582.3,174.74,436.86,145.44
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Medium,448.0,174.74,436.86,11.14
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Large,734.4,174.74,436.86,297.54
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Small,630.9,174.74,436.86,194.04
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Medium,593.0,174.74,436.86,156.14
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Large,954.0,174.74,436.86,517.14
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Small,324.9,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Medium,309.0,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Large,301.2,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Small,196.2,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Medium,137.0,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Large,151.2,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Small,81.9,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Medium,68.0,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Large,93.6,174.74,436.86,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Tuna,Small,240.3,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Tuna,Medium,350.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Tuna,Large,440.4,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Small,450.9,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Medium,403.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Large,562.8,185.0,462.5,100.3
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Small,549.0,185.0,462.5,86.5
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Medium,565.0,185.0,462.5,102.5
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Large,628.8,185.0,462.5,166.3
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Prawn,Small,325.8,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Prawn,Medium,353.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Prawn,Large,706.8,185.0,462.5,244.3
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Small,180.9,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Medium,188.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Large,218.4,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Sardine,Small,69.3,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Sardine,Medium,141.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,Vasco Fish Market,15.397,73.812,Goa,Sardine,Large,150.0,185.0,462.5,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Tuna,Small,245.7,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Tuna,Medium,380.0,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Tuna,Large,344.4,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Pomfret,Small,574.2,220.07,550.17,24.03
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Pomfret,Medium,747.0,220.07,550.17,196.83
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Pomfret,Large,751.2,220.07,550.17,201.03
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Seer Fish,Small,677.7,220.07,550.17,127.53
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Seer Fish,Medium,833.0,220.07,550.17,282.83
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Seer Fish,Large,1009.2,220.07,550.17,459.03
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Prawn,Small,345.6,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Prawn,Medium,444.0,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Prawn,Large,452.4,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Mackerel,Small,109.8,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Mackerel,Medium,204.0,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Mackerel,Large,249.6,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Sardine,Small,72.9,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Sardine,Medium,89.0,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Sassoon Dock, Mumbai",18.914,72.8245,Maharashtra,Sardine,Large,116.4,220.07,550.17,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Tuna,Small,295.2,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Tuna,Medium,270.0,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Tuna,Large,272.4,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Pomfret,Small,568.8,223.42,558.55,10.25
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Pomfret,Medium,376.0,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Pomfret,Large,690.0,223.42,558.55,131.45
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Seer Fish,Small,653.4,223.42,558.55,94.85
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Seer Fish,Medium,735.0,223.42,558.55,176.45
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Seer Fish,Large,655.2,223.42,558.55,96.65
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Prawn,Small,479.7,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Prawn,Medium,566.0,223.42,558.55,7.45
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Prawn,Large,663.6,223.42,558.55,105.05
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Mackerel,Small,83.7,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Mackerel,Medium,124.0,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Mackerel,Large,165.6,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Sardine,Small,68.4,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Sardine,Medium,103.0,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Crawford Fish Market, Mumbai",18.9475,72.8356,Maharashtra,Sardine,Large,106.8,223.42,558.55,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Tuna,Small,238.5,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Tuna,Medium,336.0,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Tuna,Large,270.0,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Pomfret,Small,403.2,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Pomfret,Medium,729.0,234.33,585.83,143.17
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Pomfret,Large,698.4,234.33,585.83,112.57
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Seer Fish,Small,437.4,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Seer Fish,Medium,729.0,234.33,585.83,143.17
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Seer Fish,Large,957.6,234.33,585.83,371.77
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Prawn,Small,495.9,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Prawn,Medium,430.0,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Prawn,Large,412.8,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Mackerel,Small,169.2,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Mackerel,Medium,205.0,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Mackerel,Large,187.2,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Small,69.3,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Medium,84.0,234.33,585.83,0.0
Ratnagiri Landing,16.9902,73.3129,Maharashtra,"Vashi Fish Market, Navi Mumbai",19.077,73.0037,Maharashtra,Sardine,Large,135.6,234.33,585.83,0.0
Veraval Harbour,20.9076,70.3689,Gujarat,Veraval Fish Market,20.909,70.3675,Gujarat,Tuna,Small,249.3,0.21,0.53,248.77
